id;question;mediaReference;points;typeId;correctAnswerId
632;Zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?;512_D27KW_org_2.wmv;3;1;1304
633;Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony?;516_D27KW_org_2.wmv;3;1;1306
634;Zamierzasz skręcić w lewo. Czy na tym skrzyżowaniu masz pierwszeństwo przejazdu przed wjeżdżającym na nie pojazdem?;521_D27KW_org_2.wmv;3;1;1309
635;Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa nadjeżdżającemu pojazdowi?;529.D28KW_org_2.wmv;3;1;1310
636;Czy w tej sytuacji masz obowiązek zatrzymać pojazd?;AK_D05_07_org_2.wmv;3;1;1313
637;Czy podczas omijania obowiązuje Cię zachowanie bezpiecznego odstępu?;AK_D07_10_org_2.wmv;2;1;1314
638;Czy w tej sytuacji, chcąc bezpiecznie wykonać manewr omijania, masz obowiązek zmniejszyć prędkość pojazdu?;AK_D08-01_13_org_2.wmv;2;1;1316
639;Czy postąpisz właściwie, jeśli z prawej strony ominiesz poprzedzający pojazd ?;AK_D08-01_14_org_2.wmv;2;1;1318
640;Czy masz obowiązek zatrzymać swój pojazd przed ostatnim wagonem tramwaju?;AK_D10_37_org_2.wmv;2;1;1321
641;Czy masz prawo najechać na linię ciągłą oddzielającą pasy ruchu?;4363D15orgbm.jpg;2;1;1323
642;Czy w tej sytuacji należy zwiększyć uwagę i być przygotowanym na możliwość pojawienia się pieszego z lewej strony jezdni?;AK_D10_39_org_2.wmv;3;1;1324
643;Czy w tej sytuacji masz obowiązek używać świateł mijania?;B.1.6.2.Bzorg_2.wmv;1;1;1326
644;Czy ten znak poziomy wyznacza miejsce zatrzymania się jedynie w sytuacji, kiedy drogą poprzeczną nadjeżdża pojazd?;D16_02_org_2.wmv;1;1;1329
645;Czy w tej sytuacji masz prawo wyprzedzić pojazd szynowy?;W12(44)org.wmv;3;1;1331
646;Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?;KW_D16_252_org_2.wmv;3;1;1332
647;Czy dozwolony jest postój pojazdu na wjeździe do bramy?;D15b_02-1_org.wmv;2;1;1335
648;Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?;KW_D22_405_org_2.wmv;3;1;1336
649;Czy w tej sytuacji, skręcając w lewo, masz obowiązek ustąpić pierwszeństwa motocykliście?;KW_D22_413_org_2.wmv;3;1;1339
650;Skręcasz w lewo, a kierujący samochodem zamierza jechać na wprost. Czy masz przed nim pierwszeństwo?;KW_D22_413_org_2.wmv;3;1;1340
651;Zamierzasz skręcić w prawo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?;KW_D22_427_org_2.wmv;3;1;1343
652;Zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa motocykliście?;KW_D22_427_org_2.wmv;3;1;1344
653;Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z przeciwka?;KW_D22_429_org_2.wmv;3;1;1346
654;Zamierzasz skręcić w lewo, a kierujący pojazdem nadjeżdżającym z przeciwka chce skręcić w prawo. Czy masz obowiązek ustąpić mu pierwszeństwa?;KW_D22_430_org_2.wmv;3;1;1349
655;Zamierzasz skręcić w lewo, a kierujący motocyklem zamierza jechać na wprost. Czy masz obowiązek ustąpić mu pierwszeństwa?;KW_d22_431_org_2.wmv;3;1;1351
656;Czy jadąc na wprost, masz obowiązek ustąpić pierwszeństwa kierującemu motocyklem, który skręca w lewo?;KW_D22_441_org_2.wmv;3;1;1353
657;Zamierzasz jechać na wprost. Czy masz obowiązek ustąpienia pierwszeństwa motocykliście skręcającemu w lewo?;KW_D22_453_org_2.wmv;3;1;1355
658;Czy wolno Ci zwiększać prędkość, jeżeli jesteś wyprzedzany przez inny pojazd?;WC_D17_14_org_2.wmv;3;1;1357
659;Czy jadąc z prędkością 50 km/h i mając niedostateczną widoczność po prawej stronie, powinieneś na tym skrzyżowaniu zmniejszyć prędkość?;IMG_8553orgbm.jpg;2;1;1358
660;Czy w tej sytuacji, jeżeli zajdzie konieczność ustąpienia pierwszeństwa przejazdu, możesz zatrzymać pojazd w dowolnym miejscu?;IMG_9152orgbm.jpg;2;1;1361
661;Czy w tej sytuacji powodujesz zagrożenie bezpieczeństwa na drodze?;AK_D19_27org.wmv;2;1;1362
662;Jesteś świadkiem potrącenia pieszego. Jak powinieneś się zachować?;;3;2;1366
663;Czy w tej sytuacji masz prawo wyprzedzić pojazd, który jedzie przed Tobą?;WC_D17_03org2.wmv;3;1;1368
664;Skręcasz w prawo, a kierujący nadjeżdżający z przeciwka chce skręcić w lewo. Czy masz przed nim pierwszeństwo?;KW_D22_436_org_2.wmv;3;1;1369
665;Z jaką dopuszczalną maksymalną prędkością wolno Ci kierować samochodem osobowym z przyczepą po drodze za tym znakiem?;IMG_7802d8_a_org.jpg;3;2;1372
666;Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;IMG_7802d8_a_org.jpg;3;2;1376
667;Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;0978D14MM koniec obszaruorgbm.jpg;3;2;1379
668;Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;3475D15orgbm.jpg;3;2;1380
669;Z jaką maksymalną dopuszczalną prędkością wolno Ci kierować samochodem osobowym po drodze za tym znakiem?;0229D14MM_a - dr.eksp.dwujezd._org.jpg;3;2;1384
670;Jaki odstęp należy zachować podczas wymijania samochodem osobowym innego pojazdu?;;3;2;1387
671;Podczas wykonywania którego z wymienionych manewrów masz obowiązek zachować odstęp nie mniejszy niż 1 metr od pojazdu?;;3;2;1390
672;Jaki odstęp należy zachować podczas omijania samochodem osobowym przeszkody na drodze?;;3;2;1394
673;Jaki odstęp należy zachować podczas wyprzedzania samochodu osobowego?;;3;2;1395
674;Jaki odstęp należy zachować podczas wyprzedzania motocykla?;;3;2;1400
675;Jaki odstęp należy zachować podczas wyprzedzania kolumny pieszych?;;3;2;1403
676;Jak dwukrotne zwiększenie prędkości samochodu osobowego wpływa na długość jego drogi hamowania?;;3;2;1405
677;Kierujący pojazdem nadjeżdżającym z naprzeciwka chce skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa?;KW_D22_424_org_2.wmv;3;1;1407
678;Kierujesz pojazdem silnikowym. Czy ten znak zabrania Ci wyprzedzania pojazdów silnikowych wielośladowych?;IMG_0057d8org.jpg;3;1;1409
679;Kierujesz pojazdem silnikowym. Czy ten znak zabrania Ci wyprzedzania pojazdów silnikowych jednośladowych?;IMG_0057d8org.jpg;3;1;1412
680;Czy wolno Ci wyprzedzić pojazd poruszający się obok, zanim zmienisz pas ruchu i zjedziesz z autostrady na najbliższym wyjeździe?;IMG_6788d8-10aorgbm.jpg;2;1;1413
681;Czy bezpośrednio za widocznym znakiem wolno Ci zatrzymać pojazd, jeśli nie spowoduje to utrudnienia ruchu?;2687D15orgbm.jpg;2;1;1415
682;Jak duży odstęp od poprzedzającego pojazdu należy utrzymywać, kierując samochodem osobowym poza obszarem zabudowanym w tunelu o długości 600 metrów?;;3;2;1417
683;Który z czynników ma bezpośredni wpływ na długość drogi zatrzymania samochodu osobowego?;;3;2;1420
684;Który z czynników ma bezpośredni wpływ na długość drogi zatrzymania samochodu osobowego?;;3;2;1424
685;Czy wyprzedzając masz prawo użyć sygnału dźwiękowego, jeżeli widoczny pojazd rozpocznie zmianę pasa ruchu?;642.D33org.wmv;1;1;1426
686;Czy w przedstawionej sytuacji wolno Ci poruszać się z włączonymi przednimi światłami przeciwmgłowymi?;IMG_7630d8org.jpg;1;1;1429
687;Czy w tej sytuacji wolno Ci wyprzedzić jadący przed Tobą pojazd?;0457D14MM_aorgbm.jpg;1;1;1431
688;Czy będąc uczestnikiem wypadku drogowego, masz obowiązek udzielenia pomocy rannym nawet, jeśli nie masz kwalifikacji medycznych?;;1;1;1432
689;Czy w tej sytuacji masz obowiązek zawsze zatrzymać pojazd przed przejazdem kolejowym?;G-3x (2).jpg;3;1;1435
690;Czy masz obowiązek zatrzymać się w wyznaczonym miejscu?;G-3 (2).jpg;3;1;1437
691;Czy zanim wjedziesz na torowisko bezpośrednio za poprzedzającym pojazdem, masz obowiązek upewnienia się, czy nie zbliża się pojazd szynowy?;D17Porg.jpg;3;1;1438
692;Czy zbliżając się do przejazdu tramwajowego, masz obowiązek upewnić się, czy nie nadjeżdża pojazd szynowy?;A-21 (5).jpg;3;1;1440
693;Czy jako kierujący pojazdem, który uczestniczy w wypadku drogowym, masz obowiązek udzielenia niezbędnej pomocy jego ofiarom?;DSC01541_org.jpg;1;1;1442
694;Czy uczestnicząc w wypadku, w którym są ranni, masz obowiązek usunąć swój pojazd z miejsca zdarzenia, aby nie utrudniał ruchu?;DSC_0213zn.jpg;1;1;1445
695;Uczestniczyłeś w wypadku drogowym, w którym są ranni. Czy masz obowiązek pozostać na miejscu wypadku?;DSC_0213zn.jpg;1;1;1446
696;Uczestniczyłeś w wypadku drogowym jako kierujący pojazdem. Czy po udzieleniu pomocy rannym wolno Ci oddalić się z miejsca zdarzenia przed przybyciem Policji?;DSC_0178z.jpg;1;1;1449
697;Jako kierujący pojazdem uczestniczyłeś w wypadku drogowym, w którym jest osoba zabita. Czy masz obowiązek pozostać na miejscu wypadku?;DSC_0178z.jpg;1;1;1450
698;Czy widoczna linia złożona z białych punktowych elementów odblaskowych wyznacza lewą krawędź jezdni?;IMG_9757aorg.jpg;1;1;1452
699;Czy w tej sytuacji wolno Ci pojechać na wprost przez skrzyżowanie?;MM_D14_04_org.wmv;1;1;1455
700;Czy w tej sytuacji jesteś obowiązany zatrzymać się przed drogą z pierwszeństwem przejazdu?;D20_0181org.jpg;3;1;1456
701;Zamierzasz kontynuować jazdę widoczną drogą. Czy wjeżdżając na nią jesteś obowiązany ustąpić pierwszeństwa kierującym, którzy się nią poruszają?;0078D14MMorg.jpg;3;1;1458
702;Czy w tej sytuacji masz obowiązek zastosować się do żółtych znaków poziomych?;MM_D14_02_org.wmv;1;1;1460
703;"Czy w tej sytuacji masz obowiązek zastosować się do znaku ""STOP""?";D26_184org.jpg;3;1;1463
704;Czy masz obowiązek ustąpić pierwszeństwa pojazdom jadącym lewym pasem, na który zamierzasz wjechać?;IMG_8184d8org.jpg;2;1;1464
705;Czy widoczne poziome znaki ostrzegawcze uprzedzają Cię o miejscu, w którym występuje lub może występować niebezpieczeństwo?;127D16_aorgbm.jpg;1;1;1466
706;Czy w tej sytuacji masz obowiązek sygnalizować postój uszkodzonego zespołu pojazdów?;IMG_0166_traktor_aorgbm.jpg;1;1;1468
707;Czy w tej sytuacji, chcąc uniknąć sygnalizowania postoju uszkodzonego pojazdu, należy go usunąć z jezdni?;IMG_1128_motocykl_zorgbm.jpg;1;1;1470
708;Na którym zdjęciu zagłówek jest dobrze ustawiony?;zagłówekorg.jpg;3;2;1472
709;Który z wymienionych elementów stanowi obowiązkowe wyposażenie każdego samochodu osobowego?;;3;2;1475
710;Który z wymienionych elementów stanowi obowiązkowe wyposażenie każdego samochodu osobowego?;;3;2;1479
711; Czy w tej sytuacji, parkując motocykl na jezdni, masz obowiązek włączyć światła pozycyjne lub postojowe?;IMG_8323motorgbm.jpg;1;1;1481
712;Czy w tej sytuacji, parkując autobusem na jezdni, masz obowiązek włączyć światła pozycyjne lub postojowe?;IMG_8307orgbm.jpg;1;1;1483
713;Czy w tej sytuacji, parkując na drodze, masz obowiązek włączyć światła pozycyjne lub postojowe?;IMG_1344orgbm.jpg;1;1;1485
714;Czy w tej sytuacji, parkując samochodem ciężarowym na drodze, masz obowiązek włączyć światła pozycyjne lub postojowe?;IMG_8325morgbm.jpg;1;1;1487
715;Czy w tej sytuacji, parkując autobusem na drodze, masz obowiązek włączyć światła pozycyjne lub postojowe?;IMG_8363orgbm.jpg;1;1;1490
716;Czy w tej sytuacji, parkując ciągnik rolniczym na drodze, masz obowiązek włączyć światła pozycyjne lub postojowe?;IMG_8333orgbm.jpg;1;1;1492
717;Czy w tej sytuacji w miejscu oznakowanym widoczną linią przystankową mogą się zatrzymywać wyłącznie pojazdy uprawnione?;W4(23,54,80)org.wmv;1;1;1493
718;Jedziesz na wprost, a motocyklista chce skręcić w lewo. Czy masz obowiązek ustąpić mu pierwszeństwa?;KW_D22_415_org_2.wmv;3;1;1495
721;Czy w tej sytuacji widoczne znaki ostrzegają o zbliżaniu się do miejsca, w którym rozpoczyna się ruch dwukierunkowy?;IMG_4336org.jpg;2;1;1497
722;Czy w tej sytuacji wolno Ci w niedzielę korzystać z pasa ruchu przy prawej krawędzi jezdni?;IMG_0238b_org.jpg;1;1;1499
723;Czy w tej sytuacji białe punktowe elementy odblaskowe wyznaczają lewą krawędź jezdni?;IMG_9751org.jpg;1;1;1501
724;Jak należy zachować się podczas wymijania samochodem osobowym w nocy innego pojazdu?;;3;2;1505
725;Czy w każdym reflektorze samochodu osobowego wolno Ci zamiast żarówki halogenowej wykorzystywać lampę ksenonową?;;2;2;1507
726;Która z wymienionych czynności jest dozwolona podczas kierowania samochodem osobowym?;;2;2;1509
727;Jaka jest dopuszczalna minimalna głębokość bieżnika w oponie niewyposażonej we wskaźnik granicznego jej zużycia?;;1;2;1512
728;Która z wymienionych usterek, uniemożliwia bezpieczne używanie samochodu w ruchu drogowym?;;1;2;1517
729;Czy na tym skrzyżowaniu wolno Ci skręcić w lewo, jeśli jedziesz prawym pasem?;3060D15orgbm.jpg;2;1;1519
730;Czy wolno Ci przejechać przez widoczne skrzyżowanie bez zatrzymania się w miejscu wskazanym linią?;D16_01_org.wmv;1;1;1521
731;Czy linia złożona z prostokątów oznacza miejsce zatrzymania pojazdu przed przejściem dla pieszych?;D16_05_org.wmv;1;1;1522
732;Czy jadąc tym pasem ruchu, wolno Ci skręcić w lewo  na najbliższym skrzyżowaniu?;MM_D14_02_org.wmv;1;1;1524
733;Zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z prawej strony?;KW_D22_406_org_2.wmv;3;1;1527
734;Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa tramwajowi, którego motorniczy sygnalizuje zamiar skrętu w lewo?;D23MMX_13org.wmv;3;1;1529
735;Jaki może być skutek zbyt słabego nacisku na pedał hamulca w samochodzie osobowym?;;2;2;1530
736;Do czego może doprowadzić zbyt mocne hamowanie samochodu osobowego niewyposażonego w system ABS?;;2;2;1534
737;Który ze sposobów hamowania samochodu osobowego wyposażonego w system ABS jest najbardziej efektywny?;;2;2;1537
738;Którą z czynności należy wykonać, gdy działający system ABS wypycha w czasie hamowania pedał hamulca?;;2;2;1539
739;W którym z przypadków system ABS może pomóc kierującemu pojazdem w utrzymaniu sterowności?;;2;2;1542
740;Jaki efekt może wystąpić, gdy podczas ruszania na wzniesieniu zbyt wcześnie zwolnisz dźwignię hamulca awaryjnego, w porównaniu ze zwolnieniem pedału sprzęgła?;;2;2;1546
741;Czy w przedstawionej sytuacji odległość od znaku ostrzegawczego do miejsca niebezpiecznego wynosi do 100 metrów?;1498D15org.jpg;2;1;1548
742;Które z wymienionych działań należy podjąć, gdy w czasie jazdy zaświeci się na czerwono lampka kontrolna układu hamulcowego?;;1;2;1551
743;O czym ostrzega świecąca się na czerwono w czasie jazdy samochodem osobowym lampka kontrolna układu chłodzenia?;;1;2;1553
744;Która z wymienionych okoliczności może świadczyć o złym stanie technicznym samochodu osobowego?;;1;2;1557
745;Który z wymienionych przypadków może świadczyć o złym stanie technicznym samochodu osobowego?;;1;2;1559
746;W którym z wymienionych przypadków, używanie samochodu osobowego nie zagraża bezpieczeństwu ruchu drogowego?;;1;2;1564
747;Czy widoczny znak ostrzega o odcinku drogi, na którym należy zachować szczególną ostrożność ze względu na koleiny w nawierzchni?;IMG_9243d8org.jpg;2;1;1565
748;Czy widoczny znak ostrzega o zbliżaniu się do skrzyżowania, na którym pierwszeństwo nie jest określone znakami drogowymi?;A-5 (24)org.jpg;2;1;1567
749;Czy w przedstawionej sytuacji odległość znaku ostrzegawczego od miejsca niebezpiecznego wynosi od 150 do 300 metrów?;0449D18org.jpg;2;1;1570
750;Czy w tej sytuacji wolno Ci wjechać na zwężony odcinek jezdni, jeżeli nie wymusza to na nadjeżdżającym z przeciwka konieczności zatrzymania się?;IMG_6248d8.jpg;3;1;1571
751;Czy w przedstawionej sytuacji masz obowiązek skręcić wyłącznie w prawo na najbliższym skrzyżowaniu?;IMG_9448org.jpg;3;1;1574
752;Czy oznakowanie wskazuje, że droga, którą jedziesz jest podporządkowana?;0874D14MMorgbm.jpg;1;1;1576
753;Czy w tej sytuacji będziesz miał pierwszeństwo przed rowerzystą, gdy ten znajdzie się na przejeździe?;227TRAM3org.jpg;3;1;1578
754;Czy w tej sytuacji, skręcając w prawo możesz przyjąć, że nie wystąpi kolizja z innymi kierunkami ruchu?;213TRAM3org.jpg;3;1;1579
755;Czy w tej sytuacji motorniczy jest zobowiązany ustąpić pierwszeństwa i zachować szczególną ostrożność?;263KRAKOWorg.wmv;3;1;1581
756;Czy w tej sytuacji samochód nadjeżdżający z prawej strony ma pierwszeństwo przejazdu?;254TRAM1org.wmv;3;1;1584
757;"Czy znak ostrzegawczy ""oszronienie jezdni"" zobowiązuje motorniczego do zachowania szczególnej ostrożności?";256TRAM3org.jpg;1;1;1585
758;Czy w tej sytuacji masz obowiązek sygnalizować zamiar skrętu w lewo?;027TRAM3org.wmv;1;1;1587
759;Czy w tej sytuacji nadawany sygnał świetlny zezwala Ci na wjazd za sygnalizator?;313D12_a_org_światło.jpg;3;1;1590
760;Jeśli tramwaj, wyposażony w hamulec szczękowy toczy się mimo wciśniętego hamulca i świecącej kontrolki hamulców postojowych, świadczyć to może o:;;1;2;1593
761;W jaki sposób kierujący tramwajem powinien hamować?;;3;2;1595
762;Jak, kierując tramwajem, powinieneś zareagować, gdy warunki atmosferyczne ulegają pogorszeniu, np. pada deszcz lub opadają liście?;;3;2;1597
763;Czy motorniczemu wolno podczas kierowania tramwajem korzystać z trzymanego w ręku telefonu komórkowego?;;3;1;1601
764;Czy podczas kierowania tramwajem dozwolone jest korzystanie z telefonu komórkowego, jeśli nie wymaga to trzymania aparatu w ręku?;;3;1;1602
765;Czy uczestnicząc w wypadku drogowym, w którym są ranni, masz obowiązek niezwłocznie zatrzymać tramwaj, nie powodując przy tym zagrożenia?;;2;1;1604
766;Czy masz obowiązek, o ile to możliwe, usunąć tramwaj z miejsca wypadku, w którym nie ma rannych, ani zabitych.?;;2;1;1606
767;Czy uczestnicząc w wypadku, masz obowiązek podać swoje dane personalne na żądanie pasażera, który także uczestniczył w zdarzeniu?;;2;1;1608
768;Czy uczestnicząc w wypadku drogowym, masz obowiązek powiadomić policję, jeśli w wypadku nie ma zabitych lub rannych?;;2;1;1611
769;Czy uczestnicząc w wypadku drogowym, masz obowiązek powiadomić policję i wezwać zespół ratownictwa medycznego, jeśli w wypadku są osoby zabite lub ranne?;;2;1;1612
770;Czy w tej sytuacji masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z przeciwka, zanim wykonasz manewr omijania?;AK_D16_01_org_2.wmv;2;1;1614
771;Czy w tej sytuacji następnym sygnałem będzie sygnał czerwony?;091D15_a_org_swiatlo.jpg;3;1;1616
772;Czy w tej sytuacji następnym sygnałem będzie sygnał zielony?;091D15_a_org_swiatlo.jpg;3;1;1619
773;Czy w tej sytuacji, podczas zawracania wystąpi kolizja z innymi uczestnikami ruchu?;117D16_a_org.jpg;3;1;1621
774;Czy widoczna z prawej strony linia ciągła zezwala na wjechanie na torowisko innego pojazdu?;130TRAM3org_po_korekcie.jpg;1;1;1623
775;Czy omijając pojazd do nauki jazdy, masz obowiązek zachować szczególną ostrożność?;032TRAM3po korekcie.jpg;2;1;1624
776;Czy wjeżdżając na tak oznakowane skrzyżowanie masz obowiązek ustąpić pierwszeństwa pojazdom znajdującym się na nim?;007TRAM1org.jpg;3;1;1626
777;Czy podczas kierowania tramwajem masz prawo rozmawiać przez telefon komórkowy, wymagający trzymania słuchawki lub mikrofonu w ręku?;;3;1;1629
778;Czy w tej sytuacji, przejeżdżając obok przystanku tramwajowego, masz obowiązek zachować szczególną ostrożność?;133TRAM3Porg3po korekcie.jpg;3;1;1630
779;Czy uniesiona ręka policjanta oznacza mającą nastąpić zmianę nadawanego sygnału?;POL_059org.jpg;3;1;1632
780;Jak się zachowasz wjeżdżając na skrzyżowanie równorzędne?;;3;2;1635
